TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPct,PaymentType
547,2025-05-04,1181,2026,404,2.0,507.74,39,EBT
548,2025-05-04,1177,2008,404,3.0,332.95,19,GiftCard
549,2025-05-04,1035,2081,403,1.0,1343.2,28,Cash
550,2025-05-04,1064,2084,402,3.0,845.55,33,Card
551,2025-05-04,1096,2009,404,3.0,198.93,39,EBT
553,2025-05-04,1092,2089,401,0.0,827.04,0,Cash
554,2025-05-04,1196,2031,403,1.0,1526.31,17,Card
555,2025-05-04,1165,2078,401,3.0,142.01,34,EBT
556,2025-05-04,1192,2042,404,0.0,1005.66,28,GiftCard
557,2025-05-04,1002,2012,403,1.0,560.87,9,Cash
558,2025-05-04,1130,2095,402,3.0,1963.16,14,Card
559,2025-05-04,1095,2050,404,1.0,168.1,7,EBT
560,2025-05-04,1088,2003,404,0.0,385.18,13,GiftCard
561,2025-05-04,1075,2053,401,0.0,1830.45,0,Cash
562,2025-05-04,1186,2018,403,2.0,1301.42,34,Card
563,2025-05-04,1087,2058,402,3.0,2667.0,22,EBT
564,2025-05-04,1089,2060,401,3.0,408.38,4,GiftCard
565,2025-05-04,1184,2089,404,2.0,1984.9,3,Cash
567,2025-05-04,1005,2043,401,1.0,786.1,7,EBT
568,2025-05-04,1189,2031,402,1.0,2035.08,3,GiftCard
570,2025-05-04,1059,2051,402,1.0,527.94,2,Card
571,2025-05-04,1163,2084,404,3.0,845.55,39,EBT
572,2025-05-04,1007,2094,402,3.0,493.35,10,GiftCard
575,2025-05-04,1192,2090,401,0.0,286.56,27,EBT
576,2025-05-04,1137,2023,403,2.0,1503.26,28,GiftCard
577,2025-05-04,1050,2058,401,2.0,1066.8,3,Cash
578,2025-05-04,1171,2062,403,3.0,619.36,37,Card
580,2025-05-04,1090,2058,402,2.0,1066.8,19,GiftCard
581,2025-05-04,1157,2075,401,1.0,702.58,1,Cash
582,2025-05-04,1080,2015,402,2.0,1619.93,21,Card
584,2025-05-04,1130,2049,404,1.0,845.86,37,GiftCard
585,2025-05-04,1147,2049,404,1.0,845.86,25,Cash
586,2025-05-04,1124,2081,402,1.0,2686.39,7,Card
587,2025-05-04,1125,2036,402,1.0,588.55,39,EBT
588,2025-05-04,1080,2057,401,2.0,699.17,35,GiftCard
589,2025-05-04,1002,2062,402,1.0,1114.85,16,Cash
590,2025-05-04,1098,2071,404,3.0,1845.48,19,Card
591,2025-05-04,1175,2062,404,3.0,1858.08,5,EBT
592,2025-05-04,1125,2021,401,0.0,1670.82,7,GiftCard
593,2025-05-04,1194,2028,403,0.0,637.94,13,Cash
595,2025-05-04,1199,2058,404,0.0,2667.0,21,EBT
597,2025-05-04,1138,2096,401,3.0,2688.72,21,Cash
598,2025-05-04,1139,2027,404,0.0,258.61,32,Card
599,2025-05-04,1188,2083,402,2.0,1229.06,33,EBT
600,2025-05-04,1008,2057,403,2.0,699.17,39,GiftCard
601,2025-05-04,1022,2056,401,1.0,2361.24,11,Cash
602,2025-05-04,1053,2094,403,3.0,493.35,37,Card
603,2025-05-04,1042,2078,402,1.0,127.81,36,EBT
604,2025-05-04,1052,2007,403,2.0,2333.56,4,GiftCard
605,2025-05-04,1152,2068,402,2.0,656.19,11,Cash
606,2025-05-04,1180,2037,403,2.0,288.11,4,Card
607,2025-05-04,1131,2086,401,1.0,2414.07,7,EBT
609,2025-05-04,1167,2016,402,1.0,290.72,34,Cash
612,2025-05-04,1036,2073,403,3.0,1997.72,20,GiftCard
613,2025-05-04,1096,2057,401,0.0,1310.94,12,Cash
614,2025-05-04,1103,2065,403,2.0,376.27,36,Card
615,2025-05-04,1116,2062,403,0.0,1238.72,2,EBT
618,2025-05-04,1136,2050,402,3.0,933.9,14,Card
619,2025-05-04,1054,2063,403,2.0,441.97,6,EBT
621,2025-05-04,1087,2087,401,0.0,637.28,21,Cash
622,2025-05-04,1025,2080,404,0.0,3329.04,15,Card
623,2025-05-04,1031,2020,404,3.0,1127.49,38,EBT
624,2025-05-04,1000,2054,402,1.0,1620.92,28,GiftCard
625,2025-05-04,1166,2038,402,2.0,2223.62,29,Cash
626,2025-05-04,1023,2083,403,2.0,1229.06,1,Card
627,2025-05-04,1021,2047,402,0.0,1674.9,8,EBT
629,2025-05-04,1109,2083,401,0.0,768.16,21,Cash
630,2025-05-04,1000,2027,404,0.0,517.22,40,Card
631,2025-05-04,1033,2075,402,3.0,780.64,38,EBT
632,2025-05-04,1002,2001,403,0.0,824.7,2,GiftCard
634,2025-05-04,1018,2029,404,0.0,27.02,25,Card
635,2025-05-04,1187,2013,401,2.0,2993.15,10,EBT
636,2025-05-04,1094,2038,402,3.0,926.51,29,GiftCard
637,2025-05-04,1198,2096,402,1.0,1814.89,14,Cash
638,2025-05-04,1017,2067,401,1.0,523.71,10,Card
639,2025-05-04,1112,2044,402,1.0,560.47,27,EBT
640,2025-05-04,1105,2078,404,1.0,383.43,39,GiftCard
641,2025-05-04,1022,2012,402,0.0,623.19,13,Cash
642,2025-05-04,1150,2093,404,2.0,1814.26,1,Card
643,2025-05-04,1109,2040,402,1.0,31.09,18,EBT
644,2025-05-04,1070,2082,401,1.0,719.82,16,GiftCard
645,2025-05-04,1141,2076,403,0.0,3224.28,40,Cash
646,2025-05-04,1168,2038,402,1.0,1667.72,0,Card
647,2025-05-04,1191,2050,403,0.0,560.34,13,EBT
648,2025-05-04,1005,2030,404,3.0,679.88,12,GiftCard
649,2025-05-04,1028,2030,404,0.0,509.91,6,Cash
650,2025-05-04,1135,2001,403,2.0,989.64,26,Card
651,2025-05-04,1033,2049,404,2.0,751.87,19,EBT
653,2025-05-04,1197,2009,401,0.0,265.24,2,Cash
654,2025-05-04,1003,2033,402,0.0,836.25,16,Card
655,2025-05-04,1015,2050,403,3.0,560.34,1,EBT
656,2025-05-04,1108,2089,404,0.0,413.52,31,GiftCard
657,2025-05-04,1163,2068,402,2.0,3280.96,26,Cash
658,2025-05-04,1021,2039,401,1.0,878.8,9,Card
659,2025-05-04,1039,2068,403,3.0,2460.72,2,EBT
660,2025-05-04,1150,2081,401,2.0,1193.95,28,GiftCard
661,2025-05-04,1178,2055,402,0.0,53.94,28,Cash
664,2025-05-04,1170,2094,402,0.0,986.7,12,GiftCard
665,2025-05-04,1003,2090,402,0.0,143.28,29,Cash
666,2025-05-04,1041,2063,403,2.0,1325.9,2,Card
667,2025-05-04,1042,2047,402,2.0,803.95,33,EBT
669,2025-05-04,1109,2034,401,2.0,326.81,32,Cash
670,2025-05-04,1182,2073,401,3.0,499.43,6,Card
671,2025-05-04,1116,2065,403,0.0,470.34,12,EBT
672,2025-05-04,1127,2072,402,2.0,1008.72,39,GiftCard
674,2025-05-04,1058,2094,401,0.0,493.35,0,Card
675,2025-05-04,1003,2031,401,3.0,1695.9,3,EBT
676,2025-05-04,1093,2049,402,1.0,1691.71,4,GiftCard
677,2025-05-04,1009,2070,404,1.0,30.76,5,Cash
678,2025-05-04,1082,2031,404,2.0,452.24,36,Card
680,2025-05-04,1128,2086,401,1.0,804.69,33,GiftCard
681,2025-05-04,1057,2066,401,3.0,1548.18,40,Cash
682,2025-05-04,1017,2059,403,2.0,409.64,38,Card
683,2025-05-04,1083,2011,404,0.0,1638.96,7,EBT
684,2025-05-04,1094,2025,403,2.0,223.7,36,GiftCard
686,2025-05-04,1094,2075,404,1.0,702.58,34,Card
687,2025-05-04,1187,2069,402,1.0,627.45,30,EBT
689,2025-05-04,1138,2044,401,2.0,166.06,17,Cash
690,2025-05-04,1000,2097,404,2.0,1347.36,10,Card
691,2025-05-04,1026,2026,402,3.0,211.56,7,EBT
692,2025-05-04,1125,2007,402,2.0,933.42,23,GiftCard
693,2025-05-04,1023,2005,402,3.0,1286.34,39,Cash
694,2025-05-04,1179,2047,404,0.0,669.96,16,Card
695,2025-05-04,1148,2012,402,3.0,3115.95,27,EBT
696,2025-05-04,1019,2075,401,3.0,2341.92,25,GiftCard
697,2025-05-04,1169,2016,402,2.0,775.25,12,Cash
698,2025-05-04,1066,2040,404,2.0,55.26,33,Card
699,2025-05-04,1081,2057,403,1.0,393.28,12,EBT
700,2025-05-04,1019,2025,402,0.0,559.24,4,GiftCard
702,2025-05-04,1119,2040,404,0.0,69.08,20,Card
704,2025-05-04,1078,2059,403,0.0,1536.15,27,GiftCard
707,2025-05-04,1182,2031,403,3.0,1695.9,16,EBT
708,2025-05-04,1131,2006,403,2.0,475.2,13,GiftCard
709,2025-05-04,1044,2003,404,3.0,1155.54,34,Cash
710,2025-05-04,1142,2095,402,0.0,2453.95,26,Card
711,2025-05-04,1118,2013,402,0.0,1870.72,24,EBT
712,2025-05-04,1003,2007,402,1.0,1050.1,32,GiftCard
713,2025-05-04,1050,2051,403,0.0,117.32,14,Cash
714,2025-05-04,1149,2075,403,0.0,780.64,29,Card
715,2025-05-04,1005,2008,402,3.0,466.13,31,EBT
716,2025-05-04,1032,2011,403,0.0,409.74,15,GiftCard
717,2025-05-04,1010,2059,401,1.0,921.69,10,Cash
719,2025-05-04,1007,2048,404,1.0,1287.47,38,EBT
720,2025-05-04,1090,2027,402,2.0,413.78,33,GiftCard
721,2025-05-04,1071,2057,402,0.0,1310.94,33,Cash
722,2025-05-04,1157,2079,402,2.0,2281.3,1,Card
723,2025-05-04,1127,2052,404,0.0,2193.78,27,EBT
724,2025-05-04,1022,2035,404,1.0,1619.98,6,GiftCard
725,2025-05-04,1107,2025,402,0.0,279.62,27,Cash
726,2025-05-04,1097,2091,403,3.0,2717.37,33,Card
727,2025-05-04,1139,2062,403,2.0,1486.46,32,EBT
728,2025-05-04,1099,2034,402,0.0,408.51,27,GiftCard
729,2025-05-04,1081,2076,402,0.0,2418.21,14,Cash
730,2025-05-04,1199,2035,401,3.0,2699.97,9,Card
731,2025-05-04,1135,2045,402,1.0,842.78,36,EBT
732,2025-05-04,1025,2031,402,2.0,904.48,27,GiftCard
734,2025-05-04,1147,2049,403,1.0,3383.42,19,Card
735,2025-05-04,1045,2030,403,2.0,407.93,5,EBT
736,2025-05-04,1151,2003,403,1.0,693.32,31,GiftCard
737,2025-05-04,1144,2024,404,2.0,298.25,23,Cash
738,2025-05-04,1044,2062,401,0.0,1238.72,34,Card
739,2025-05-04,1014,2029,402,0.0,13.51,4,EBT
740,2025-05-04,1134,2061,401,2.0,639.74,15,GiftCard
741,2025-05-04,1157,2025,402,2.0,671.09,35,Cash
742,2025-05-04,1183,2022,403,0.0,2684.72,31,Card
743,2025-05-04,1005,2018,402,0.0,542.26,21,EBT
744,2025-05-04,1134,2046,401,2.0,53.49,14,GiftCard
745,2025-05-04,1180,2084,404,0.0,281.85,24,Cash
746,2025-05-04,1086,2038,403,1.0,1667.72,39,Card
747,2025-05-04,1040,2093,404,3.0,755.94,29,EBT
748,2025-05-04,1166,2040,402,2.0,27.63,9,GiftCard
749,2025-05-04,1057,2085,402,3.0,1452.9,21,Cash
751,2025-05-04,1045,2093,401,3.0,2267.82,1,EBT
752,2025-05-04,1197,2072,401,1.0,1513.08,21,GiftCard
753,2025-05-04,1154,2040,402,0.0,69.08,6,Cash
755,2025-05-04,1060,2044,403,1.0,934.11,7,EBT
756,2025-05-04,1162,2011,403,3.0,1229.22,2,GiftCard
757,2025-05-04,1002,2033,402,1.0,3010.5,32,Cash
758,2025-05-04,1177,2008,403,2.0,159.82,34,Card
759,2025-05-04,1027,2092,401,0.0,482.21,7,EBT
760,2025-05-04,1098,2056,404,1.0,944.5,16,GiftCard
761,2025-05-04,1105,2063,404,2.0,2209.84,16,Cash
762,2025-05-04,1139,2048,401,3.0,357.63,7,Card
763,2025-05-04,1147,2083,402,1.0,691.34,40,EBT
764,2025-05-04,1115,2009,401,2.0,53.05,24,GiftCard
765,2025-05-04,1005,2040,403,0.0,103.62,15,Cash
766,2025-05-04,1018,2043,402,3.0,2620.35,3,Card
767,2025-05-04,1041,2093,401,0.0,755.94,39,EBT
769,2025-05-04,1110,2083,402,3.0,768.16,10,Cash
771,2025-05-04,1052,2024,404,2.0,298.25,6,EBT
772,2025-05-04,1169,2036,403,1.0,392.36,25,GiftCard
774,2025-05-04,1039,2006,403,0.0,198.0,25,Card
775,2025-05-04,1109,2011,403,3.0,1638.96,2,EBT
776,2025-05-04,1051,2012,401,1.0,1121.74,4,GiftCard
777,2025-05-04,1043,2081,403,0.0,746.22,23,Cash
778,2025-05-04,1121,2014,403,3.0,985.2,40,Card
779,2025-05-04,1120,2062,403,0.0,2477.44,3,EBT
781,2025-05-04,1094,2048,403,1.0,321.87,22,Cash
782,2025-05-04,1114,2005,403,3.0,428.78,13,Card
783,2025-05-04,1119,2033,402,2.0,1338.0,13,EBT
784,2025-05-04,1144,2007,402,0.0,1166.78,14,GiftCard
786,2025-05-04,1193,2075,402,0.0,1561.28,2,Card
788,2025-05-04,1146,2030,404,2.0,543.9,2,GiftCard
789,2025-05-04,1020,2050,401,1.0,168.1,27,Cash
790,2025-05-04,1030,2096,404,1.0,3024.81,21,Card
791,2025-05-04,1042,2027,402,1.0,232.75,35,EBT
792,2025-05-04,1010,2054,401,3.0,900.51,28,GiftCard
794,2025-05-04,1081,2093,401,0.0,755.94,9,Card
795,2025-05-04,1099,2071,404,2.0,984.26,9,EBT
797,2025-05-04,1179,2079,404,0.0,2851.62,8,Cash
799,2025-05-04,1027,2072,401,2.0,672.48,32,EBT
800,2025-05-04,1137,2044,404,2.0,830.32,31,GiftCard
801,2025-05-04,1098,2083,404,3.0,2304.48,30,Cash
802,2025-05-04,1009,2022,403,3.0,2684.72,20,Card
803,2025-05-04,1036,2079,404,0.0,950.54,12,EBT
804,2025-05-04,1101,2042,402,0.0,335.22,2,GiftCard
806,2025-05-04,1005,2043,403,2.0,2096.28,23,Card
807,2025-05-04,1071,2062,401,1.0,557.42,38,EBT
808,2025-05-04,1034,2038,404,2.0,2223.62,22,GiftCard
809,2025-05-04,1068,2093,404,0.0,2267.82,16,Cash
810,2025-05-04,1048,2056,402,3.0,524.72,7,Card
811,2025-05-04,1189,2062,403,0.0,1858.08,9,EBT
813,2025-05-04,1181,2064,404,1.0,264.64,23,Cash
815,2025-05-04,1049,2025,401,1.0,503.32,14,EBT
816,2025-05-04,1008,2058,401,2.0,533.4,4,GiftCard
817,2025-05-04,1180,2025,403,2.0,894.78,33,Cash
818,2025-05-04,1118,2064,404,0.0,882.12,22,Card
819,2025-05-04,1174,2003,402,2.0,308.14,37,EBT
820,2025-05-04,1125,2076,404,1.0,725.46,32,GiftCard
821,2025-05-04,1121,2075,403,2.0,2498.05,0,Cash
822,2025-05-04,1041,2033,401,2.0,669.0,12,Card
823,2025-05-04,1007,2049,401,1.0,845.86,3,EBT
824,2025-05-04,1146,2099,402,1.0,581.69,6,GiftCard
825,2025-05-04,1165,2028,402,2.0,1531.06,15,Cash
826,2025-05-04,1166,2052,401,0.0,731.26,31,Card
827,2025-05-04,1121,2016,402,0.0,646.04,33,EBT
829,2025-05-04,1108,2048,403,3.0,357.63,0,Cash
830,2025-05-04,1064,2027,404,2.0,413.78,4,Card
831,2025-05-04,1173,2066,404,0.0,2580.3,12,EBT
832,2025-05-04,1001,2065,403,2.0,376.27,34,GiftCard
833,2025-05-04,1076,2087,401,3.0,796.6,10,Cash
834,2025-05-04,1016,2043,403,2.0,2795.04,14,Card
835,2025-05-04,1070,2033,403,1.0,752.62,21,EBT
836,2025-05-04,1038,2066,402,0.0,1032.12,21,GiftCard
837,2025-05-04,1153,2051,403,1.0,316.76,33,Cash
838,2025-05-04,1184,2003,404,2.0,1848.86,34,Card
840,2025-05-04,1188,2004,402,2.0,2967.2,2,GiftCard
842,2025-05-04,1171,2045,403,1.0,280.93,6,Card
843,2025-05-04,1168,2071,402,2.0,1968.51,20,EBT
844,2025-05-04,1024,2060,402,2.0,326.7,19,GiftCard
845,2025-05-04,1185,2071,402,2.0,984.26,36,Cash
846,2025-05-04,1167,2011,402,2.0,327.79,39,Card
847,2025-05-04,1057,2095,403,3.0,2453.95,12,EBT
848,2025-05-04,1084,2047,403,2.0,803.95,17,GiftCard
850,2025-05-04,1162,2074,401,3.0,659.5,4,Card
851,2025-05-04,1049,2064,401,3.0,882.12,21,EBT
852,2025-05-04,1135,2038,404,0.0,926.51,15,GiftCard
853,2025-05-04,1038,2017,402,2.0,741.92,16,Cash
854,2025-05-04,1104,2072,404,1.0,1134.81,38,Card
855,2025-05-04,1080,2091,402,0.0,2717.37,30,EBT
857,2025-05-04,1162,2007,401,3.0,583.39,14,Cash
858,2025-05-04,1070,2026,402,1.0,190.4,9,Card
859,2025-05-04,1125,2097,401,1.0,3031.56,20,EBT
860,2025-05-04,1157,2055,404,3.0,53.94,11,GiftCard
861,2025-05-04,1109,2061,404,0.0,799.68,35,Cash
863,2025-05-04,1003,2041,402,0.0,2412.63,4,EBT
864,2025-05-04,1173,2000,402,1.0,872.38,12,GiftCard
865,2025-05-04,1177,2044,403,1.0,373.64,28,Cash
866,2025-05-04,1026,2049,403,1.0,3383.42,23,Card
867,2025-05-04,1016,2005,403,2.0,686.05,27,EBT
868,2025-05-04,1116,2093,403,3.0,755.94,24,GiftCard
869,2025-05-04,1175,2017,403,3.0,463.7,36,Cash
870,2025-05-04,1091,2096,402,1.0,1209.92,29,Card
871,2025-05-04,1103,2002,402,1.0,779.4,8,EBT
872,2025-05-04,1186,2016,402,0.0,646.04,36,GiftCard
873,2025-05-04,1150,2064,402,0.0,294.04,34,Cash
874,2025-05-04,1093,2091,401,3.0,2717.37,38,Card
876,2025-05-04,1169,2013,401,0.0,935.36,25,GiftCard
877,2025-05-04,1176,2014,404,3.0,1231.5,9,Cash
878,2025-05-04,1097,2015,403,3.0,2699.88,25,Card
879,2025-05-04,1179,2019,402,0.0,1867.86,19,EBT
880,2025-05-04,1077,2053,401,2.0,976.24,5,GiftCard
881,2025-05-04,1159,2077,402,3.0,561.83,10,Cash
882,2025-05-04,1026,2065,401,2.0,1881.36,27,Card
884,2025-05-04,1155,2025,403,1.0,503.32,24,GiftCard
885,2025-05-04,1091,2090,404,2.0,171.94,29,Cash
886,2025-05-04,1041,2005,404,1.0,385.9,34,Card
887,2025-05-04,1176,2061,403,1.0,359.86,35,EBT
888,2025-05-04,1000,2001,401,0.0,1649.4,10,GiftCard
889,2025-05-04,1146,2085,404,1.0,653.81,24,Cash
890,2025-05-04,1023,2099,401,0.0,1292.64,9,Card
891,2025-05-04,1065,2082,402,3.0,266.6,31,EBT
892,2025-05-04,1075,2033,404,0.0,2508.75,34,GiftCard
893,2025-05-04,1025,2022,401,2.0,1073.89,10,Cash
894,2025-05-04,1092,2086,403,3.0,894.1,29,Card
897,2025-05-04,1091,2056,403,0.0,1049.44,30,Cash
899,2025-05-04,1102,2051,404,2.0,93.86,5,EBT
902,2025-05-04,1178,2092,401,1.0,867.98,31,Card
903,2025-05-04,1026,2053,404,3.0,1830.45,12,EBT
904,2025-05-04,1046,2078,404,2.0,454.43,33,GiftCard
905,2025-05-04,1156,2003,402,3.0,1925.9,24,Cash
907,2025-05-04,1011,2008,403,2.0,106.54,2,EBT
908,2025-05-04,1003,2090,402,2.0,57.31,16,GiftCard
909,2025-05-04,1132,2066,401,3.0,1548.18,1,Cash
910,2025-05-04,1169,2093,402,3.0,755.94,20,Card
912,2025-05-04,1142,2078,401,0.0,568.04,12,GiftCard
913,2025-05-04,1164,2020,404,3.0,1879.15,39,Cash
914,2025-05-04,1042,2009,404,2.0,53.05,5,Card
915,2025-05-04,1061,2042,403,0.0,167.61,34,EBT
916,2025-05-04,1129,2028,404,3.0,2551.76,7,GiftCard
917,2025-05-04,1060,2010,404,3.0,544.88,26,Cash
918,2025-05-04,1146,2057,401,3.0,436.98,26,Card
919,2025-05-04,1114,2040,401,3.0,34.54,27,EBT
920,2025-05-04,1190,2083,401,0.0,2304.48,8,GiftCard
921,2025-05-04,1103,2052,401,0.0,2193.78,19,Cash
922,2025-05-04,1023,2077,403,1.0,505.65,37,Card
923,2025-05-04,1167,2085,404,2.0,387.44,1,EBT
924,2025-05-04,1093,2006,402,3.0,594.0,39,GiftCard
925,2025-05-04,1084,2071,404,2.0,492.13,29,Cash
926,2025-05-04,1183,2057,401,0.0,873.96,11,Card
927,2025-05-04,1194,2084,402,0.0,563.7,38,EBT
928,2025-05-04,1087,2045,403,2.0,499.42,12,GiftCard
929,2025-05-04,1179,2013,401,1.0,1683.65,9,Cash
930,2025-05-04,1126,2017,404,0.0,927.4,33,Card
931,2025-05-04,1065,2078,402,1.0,127.81,34,EBT
932,2025-05-04,1030,2050,402,3.0,186.78,19,GiftCard
933,2025-05-04,1005,2024,403,0.0,621.35,10,Cash
934,2025-05-04,1193,2053,401,0.0,1830.45,40,Card
935,2025-05-04,1197,2057,404,1.0,1179.85,22,EBT
936,2025-05-04,1127,2000,401,3.0,969.31,35,GiftCard
937,2025-05-04,1149,2061,402,1.0,359.86,14,Cash
938,2025-05-04,1187,2016,401,3.0,2584.16,4,Card
939,2025-05-04,1168,2076,403,3.0,2418.21,20,EBT
940,2025-05-04,1107,2077,402,2.0,898.93,31,GiftCard
941,2025-05-04,1101,2043,403,3.0,3493.8,6,Cash
943,2025-05-04,1179,2070,403,1.0,61.52,35,EBT
944,2025-05-04,1051,2026,403,2.0,338.5,30,GiftCard
945,2025-05-04,1172,2016,402,2.0,516.83,36,Cash
946,2025-05-04,1181,2014,403,3.0,246.3,23,Card
947,2025-05-04,1149,2073,404,2.0,799.09,21,EBT
948,2025-05-04,1108,2001,401,0.0,412.35,14,GiftCard
949,2025-05-04,1097,2018,401,0.0,1084.52,35,Cash
950,2025-05-04,1051,2034,402,2.0,217.87,27,Card
952,2025-05-04,1176,2037,402,0.0,720.28,14,GiftCard
953,2025-05-04,1091,2057,401,1.0,786.56,18,Cash
954,2025-05-04,1190,2082,404,1.0,239.94,0,Card
955,2025-05-04,1130,2089,403,0.0,413.52,33,EBT
958,2025-05-04,1051,2079,404,1.0,1710.97,17,Card
959,2025-05-04,1162,2090,403,1.0,257.9,24,EBT
960,2025-05-04,1198,2092,402,2.0,771.54,29,GiftCard
961,2025-05-04,1114,2022,401,1.0,3020.31,11,Cash
962,2025-05-04,1044,2094,401,3.0,493.35,23,Card
963,2025-05-04,1010,2054,403,2.0,720.41,10,EBT
964,2025-05-04,1033,2020,403,0.0,751.66,1,GiftCard
967,2025-05-04,1125,2073,403,0.0,1997.72,20,EBT
968,2025-05-04,1005,2090,403,1.0,193.43,28,GiftCard
969,2025-05-04,1047,2066,401,1.0,464.45,1,Cash
970,2025-05-04,1106,2069,404,0.0,464.78,28,Card
973,2025-05-04,1192,2079,404,0.0,950.54,18,Cash
974,2025-05-04,1029,2085,403,3.0,726.45,26,Card
975,2025-05-04,1061,2082,402,0.0,533.2,29,EBT
976,2025-05-04,1174,2041,404,0.0,804.21,21,GiftCard
979,2025-05-04,1124,2005,403,1.0,1157.71,11,EBT
980,2025-05-04,1082,2065,401,0.0,1411.02,35,GiftCard
982,2025-05-04,1053,2085,402,3.0,726.45,6,Card
983,2025-05-04,1026,2026,404,0.0,423.12,33,EBT
984,2025-05-04,1191,2087,402,0.0,477.96,40,GiftCard
985,2025-05-04,1117,2091,403,0.0,1811.58,38,Cash
986,2025-05-04,1022,2009,401,1.0,119.36,27,Card
987,2025-05-04,1064,2071,401,1.0,1107.29,7,EBT
989,2025-05-04,1161,2051,404,2.0,375.42,6,Cash
990,2025-05-04,1004,2049,401,0.0,939.84,33,Card
991,2025-05-04,1164,2092,401,0.0,2893.26,33,EBT
992,2025-05-04,1179,2009,403,0.0,66.31,29,GiftCard
993,2025-05-04,1074,2087,403,0.0,477.96,0,Cash
994,2025-05-04,1072,2097,404,3.0,842.1,2,Card
995,2025-05-04,1101,2084,401,3.0,1127.4,37,EBT
996,2025-05-04,1040,2068,402,1.0,2952.86,9,GiftCard
997,2025-05-04,1191,2050,403,1.0,504.31,11,Cash
998,2025-05-04,1076,2086,403,0.0,2682.3,10,Card
999,2025-05-04,1141,2071,402,0.0,1230.32,33,EBT
1001,2025-05-04,1078,2026,403,1.0,761.62,9,Cash
1002,2025-05-04,1105,2082,402,1.0,239.94,32,Card
1003,2025-05-04,1047,2028,403,1.0,1148.29,33,EBT
1004,2025-05-04,1029,2023,401,3.0,2818.62,23,GiftCard
1005,2025-05-04,1165,2070,401,2.0,54.69,23,Cash
1006,2025-05-04,1171,2008,403,0.0,133.18,34,Card
1007,2025-05-04,1050,2092,404,2.0,771.54,16,EBT
1008,2025-05-04,1091,2016,402,0.0,1292.08,4,GiftCard
1009,2025-05-04,1072,2079,401,1.0,855.49,21,Cash
1010,2025-05-04,1081,2062,404,2.0,495.49,24,Card
1011,2025-05-04,1157,2084,403,1.0,253.67,3,EBT
1012,2025-05-04,1144,2072,403,2.0,672.48,39,GiftCard
1013,2025-05-04,1109,2021,401,2.0,668.33,6,Cash
1014,2025-05-04,1063,2028,404,2.0,510.35,30,Card
1015,2025-05-04,1092,2017,403,3.0,1854.8,4,EBT
1016,2025-05-04,1118,2057,403,2.0,699.17,37,GiftCard
1017,2025-05-04,1124,2070,401,1.0,30.76,14,Cash
1018,2025-05-04,1165,2077,401,2.0,449.46,31,Card
1019,2025-05-04,1035,2068,402,2.0,1968.58,4,EBT
1021,2025-05-04,1004,2064,401,3.0,882.12,17,Cash
1022,2025-05-04,1196,2075,402,0.0,2341.92,21,Card
1024,2025-05-04,1093,2050,402,2.0,448.27,8,GiftCard
1025,2025-05-04,1034,2059,401,3.0,1536.15,28,Cash
1026,2025-05-04,1093,2064,401,1.0,793.91,5,Card
1027,2025-05-04,1157,2087,402,1.0,286.78,20,EBT
1028,2025-05-04,1114,2020,402,1.0,676.49,18,GiftCard
1029,2025-05-04,1188,2093,404,2.0,1814.26,22,Cash
1030,2025-05-04,1010,2028,404,1.0,1148.29,15,Card
1031,2025-05-04,1016,2033,403,1.0,2257.88,25,EBT
1032,2025-05-04,1010,2085,402,2.0,387.44,4,GiftCard
1034,2025-05-04,1010,2083,403,0.0,768.16,27,Card
1035,2025-05-04,1180,2066,403,2.0,1238.54,7,EBT
1036,2025-05-04,1148,2069,402,3.0,697.17,7,GiftCard
1037,2025-05-04,1167,2048,403,0.0,1072.89,37,Cash
1038,2025-05-04,1132,2032,404,1.0,851.04,7,Card
1039,2025-05-04,1132,2051,403,2.0,187.71,35,EBT
1041,2025-05-04,1112,2021,402,0.0,835.41,24,Cash
1042,2025-05-04,1131,2082,403,1.0,239.94,33,Card
1044,2025-05-04,1154,2091,401,1.0,3260.84,22,GiftCard
1045,2025-05-04,1106,2042,401,3.0,1173.27,19,Cash
1046,2025-05-04,1172,2061,404,1.0,719.71,21,Card
1047,2025-05-04,1151,2020,404,0.0,1127.49,18,EBT
1048,2025-05-04,1062,2005,402,1.0,385.9,4,GiftCard
1049,2025-05-04,1034,2080,401,1.0,2996.14,30,Cash
1050,2025-05-04,1014,2021,403,1.0,1503.74,32,Card
1051,2025-05-04,1132,2051,401,2.0,281.57,15,EBT
1052,2025-05-04,1021,2027,404,3.0,775.83,15,GiftCard
1054,2025-05-04,1153,2018,402,2.0,867.62,16,Card
1055,2025-05-04,1042,2092,403,3.0,1446.63,37,EBT
1056,2025-05-04,1152,2075,401,1.0,2107.73,26,GiftCard
1057,2025-05-04,1096,2049,402,0.0,939.84,34,Cash
1059,2025-05-04,1155,2012,402,3.0,623.19,11,EBT
1060,2025-05-04,1157,2076,401,0.0,2418.21,6,GiftCard
1061,2025-05-04,1023,2061,402,0.0,199.92,33,Cash
1062,2025-05-04,1198,2086,404,3.0,894.1,0,Card
1063,2025-05-04,1094,2005,404,1.0,771.8,25,EBT
1065,2025-05-04,1150,2094,401,3.0,2466.75,39,Cash
1066,2025-05-04,1034,2032,404,1.0,1702.08,24,Card
