ProductID,StoreID,YearMonth,total_revenue,transaction_count
2053,404,2050-02,1464.36,1
2053,404,2051-11,488.12,1
2054,401,2036-05,900.51,1
2054,401,2050-10,1801.02,1
2054,402,2033-08,1620.92,1
2054,402,2051-01,810.46,1
2054,402,2051-02,2701.53,1
2054,403,2030-09,900.51,1
2054,403,2039-02,720.41,1
2054,403,2053-02,1801.02,1
2054,404,2026-11,900.51,1
2054,404,2027-01,2701.53,1
2054,404,2052-06,3241.84,1
2055,401,2026-11,129.46,1
2055,401,2027-01,97.09,1
2055,401,2053-11,269.7,1
2055,401,2054-05,242.73,1
2055,402,2026-12,48.55,1
2055,402,2031-11,107.88,1
2055,402,2034-04,53.94,1
2055,402,2051-07,86.3,1
2055,403,2042-06,194.18,1
2055,403,2050-06,161.82,1
2055,404,2037-06,53.94,1
2056,401,2025-02,472.25,1
2056,401,2027-09,1574.16,1
2056,401,2033-04,2361.24,1
2056,401,2045-05,1574.16,1
2056,401,2046-02,944.5,1
2056,401,2047-10,3148.32,1
2056,401,2051-02,524.72,1
2056,402,2026-03,839.55,1
2056,402,2036-08,524.72,1
2056,402,2042-10,1049.44,1
2056,402,2047-04,944.5,1
2056,402,2051-01,2098.88,1
2056,402,2052-09,1049.44,1
2056,402,2054-05,1888.99,1
2056,403,2024-08,944.5,1
2056,403,2028-07,524.72,1
2056,403,2029-10,2098.88,1
2056,403,2032-04,1574.16,1
2056,403,2038-01,1049.44,1
2056,404,2035-11,944.5,1
2056,404,2045-01,839.55,1
2057,401,2030-08,1747.92,1
2057,401,2033-01,699.17,1
2057,401,2033-06,1310.94,1
2057,401,2038-05,436.98,1
2057,401,2038-07,873.96,1
2057,401,2039-01,786.56,1
2057,401,2048-03,1310.94,1
2057,402,2029-04,1179.85,1
2057,402,2035-03,1310.94,1
2057,402,2049-11,349.58,1
2057,402,2053-01,699.17,1
2057,403,2028-08,349.58,1
2057,403,2029-07,1747.92,1
2057,403,2033-04,699.17,1
2057,403,2034-11,393.28,1
2057,403,2040-01,699.17,1
2057,403,2045-10,786.56,1
2057,403,2047-08,1179.85,1
2057,403,2051-06,1310.94,1
2057,404,2028-07,393.28,1
2057,404,2030-10,436.98,1
2057,404,2038-09,1179.85,1
2057,404,2043-08,1747.92,1
2057,404,2047-06,349.58,1
2057,404,2049-06,436.98,1
2057,404,2052-09,786.56,1
2057,404,2053-10,1310.94,1
2058,401,2026-03,2400.3,1
2058,401,2026-12,1066.8,1
2058,401,2032-11,1066.8,1
2058,401,2036-09,533.4,1
2058,401,2042-10,1800.22,1
2058,401,2049-04,666.75,1
2058,401,2050-09,1333.5,1
2058,401,2051-06,2000.25,1
2058,402,2031-09,600.08,1
2058,402,2032-09,2667.0,1
2058,402,2032-12,1066.8,1
2058,402,2048-04,2000.25,1
2058,403,2024-06,1066.8,1
2058,403,2026-02,666.75,1
2058,403,2026-10,1800.22,1
2058,403,2029-11,1066.8,1
2058,403,2031-07,1333.5,1
2058,404,2030-04,1200.15,1
2058,404,2033-03,2667.0,1
2058,404,2045-04,2000.25,1
2058,404,2046-04,2000.25,1
2058,404,2047-02,1600.2,1
2058,404,2051-10,2000.25,1
2058,404,2052-11,666.75,1
2059,401,2025-12,921.69,1
2059,401,2035-02,921.69,1
2059,401,2040-02,1536.15,1
2059,401,2042-09,1638.56,1
2059,402,2024-01,2048.2,1
2059,402,2046-04,1228.92,1
2059,402,2050-06,409.64,1
2059,403,2030-04,1382.54,1
2059,403,2034-07,409.64,1
2059,403,2034-11,1536.15,1
2059,403,2042-04,2048.2,1
2059,403,2043-02,1843.38,1
2059,404,2030-11,1536.15,1
2059,404,2046-05,2560.25,1
2059,404,2047-05,3072.3,1
2060,401,2024-01,408.38,1
2060,401,2024-02,735.08,1
2060,401,2028-03,1633.52,1
2060,401,2030-02,367.54,1
2060,401,2031-09,408.38,1
2060,401,2032-09,408.38,1
2060,401,2042-03,816.76,1
2060,401,2044-03,980.11,1
2060,401,2046-02,816.76,1
2060,401,2046-04,653.41,1
2060,402,2025-04,2450.28,1
2060,402,2027-05,408.38,1
2060,402,2037-03,326.7,1
2060,402,2042-09,1102.63,1
2060,402,2047-05,1633.52,1
2060,402,2053-01,326.7,1
2060,403,2024-12,1225.14,1
2060,403,2028-05,1225.14,1
2060,404,2030-02,735.08,1
2060,404,2041-01,1225.14,1
2060,404,2048-09,735.08,1
2060,404,2049-01,653.41,1
2060,404,2051-04,1225.14,1
2061,401,2035-07,639.74,1
2061,402,2026-08,599.76,1
2061,402,2029-09,1199.52,1
2061,402,2038-09,359.86,1
2061,402,2040-09,199.92,1
2061,402,2042-05,799.68,1
2061,402,2049-05,179.93,1
2061,403,2025-12,639.74,1
2061,403,2037-11,359.86,1
2061,403,2042-06,199.92,1
2061,403,2042-11,179.93,1
2061,403,2055-07,599.76,1
2061,404,2029-11,319.87,1
2061,404,2037-06,799.68,1
2061,404,2040-06,719.71,1
2062,401,2035-06,1238.72,1
2062,401,2036-07,557.42,1
2062,401,2043-10,495.49,1
2062,401,2047-03,1114.85,1
2062,401,2047-10,557.42,1
2062,401,2048-07,2477.44,1
2062,401,2048-11,1858.08,1
2062,401,2050-04,1486.46,1
2062,401,2052-03,2477.44,1
2062,401,2054-07,1858.08,1
2062,401,2055-07,2477.44,1
2062,402,2024-04,1981.95,1
2062,402,2027-08,1114.85,1
2062,402,2033-01,1114.85,1
2062,402,2043-01,1981.95,1
2062,402,2043-04,1238.72,1
2062,402,2050-05,1858.08,1
2062,403,2032-11,619.36,1
2062,403,2033-06,1238.72,1
2062,403,2035-04,1486.46,1
2062,403,2036-03,2477.44,1
2062,403,2036-08,1858.08,1
2062,404,2031-06,3096.8,1
2062,404,2033-02,1858.08,1
2062,404,2039-11,495.49,1
2062,404,2043-02,990.98,1
2062,404,2046-11,1672.27,1
2062,404,2050-08,990.98,1
2062,404,2055-05,557.42,1
2063,401,2028-02,994.43,1
2063,401,2031-01,1325.9,1
2063,401,2042-12,883.94,1
2063,401,2053-06,1657.38,1
2063,402,2047-11,552.46,1
2063,403,2033-07,441.97,1
2063,403,2034-04,1325.9,1
2063,403,2053-04,441.97,1
2063,403,2054-05,3314.76,1
2063,404,2035-11,2209.84,1
2063,404,2055-04,2762.3,1
2064,401,2027-08,705.7,1
2064,401,2037-04,882.12,1
2064,401,2040-01,882.12,1
2064,401,2040-02,793.91,1
2064,401,2045-01,264.64,1
2064,401,2045-11,294.04,1
2064,402,2037-09,294.04,1
2064,402,2055-05,294.04,1
2064,403,2025-12,793.91,1
2064,403,2051-10,529.27,1
2064,403,2055-02,1176.16,1
2064,404,2024-12,1470.2,1
2064,404,2031-08,1323.18,1
2064,404,2036-09,1146.76,2
2064,404,2044-06,1470.2,1
2064,404,2050-12,235.23,1
2064,404,2053-03,1176.1599999999999,2
2065,401,2037-11,1881.36,1
2065,401,2039-05,1411.02,1
2065,401,2050-10,1411.02,1
2065,402,2025-04,470.34,1
2065,402,2027-11,1881.36,1
2065,402,2029-08,1128.82,1
2065,403,2033-06,376.27,1
2065,403,2034-05,470.34,1
2065,403,2036-12,376.27,1
2065,403,2041-08,1411.02,1
2065,404,2029-08,752.54,1
2065,404,2040-12,376.27,1
2065,404,2041-12,2822.04,1
2065,404,2046-09,423.31,1
2065,404,2046-12,470.34,1
2065,404,2051-12,1693.22,1
2066,401,2034-07,1548.18,1
2066,401,2038-03,1548.18,1
2066,401,2039-03,464.45,1
2066,401,2043-06,2580.3,1
2066,402,2027-06,1238.54,1
2066,402,2037-01,1032.12,1
2066,402,2042-05,412.85,1
2066,402,2052-09,516.06,1
2066,402,2055-03,1238.54,1
2066,403,2028-06,1032.12,1
2066,403,2040-04,1238.54,1
2066,403,2044-04,2580.3,1
2066,403,2049-08,2064.24,1
2066,404,2024-09,516.06,1
2066,404,2030-08,516.06,1
2066,404,2036-12,2580.3,1
2066,404,2049-01,928.91,1
2067,401,2033-10,523.71,1
2067,401,2048-08,465.52,1
2067,402,2026-10,872.85,1
2067,402,2031-02,1163.8,1
2067,402,2043-06,261.86,1
2067,403,2024-05,872.85,1
2067,403,2026-06,872.85,1
2067,403,2031-08,465.52,1
2067,404,2043-03,785.56,1
2067,404,2045-03,261.86,1
2067,404,2049-03,290.95,1
2067,404,2053-04,523.71,1
2068,401,2029-06,2460.72,1
2068,401,2050-12,820.24,1
2068,402,2026-12,1312.38,1
2068,402,2030-07,2952.86,1
2068,402,2031-03,2460.72,1
2068,402,2033-05,656.19,1
2068,402,2034-03,3280.96,1
2068,402,2039-08,2952.86,1
2068,402,2040-01,1968.58,1
2068,403,2034-03,2460.72,1
2068,403,2046-01,2460.72,1
2068,403,2047-12,656.19,1
2068,404,2025-05,656.19,1
2068,404,2040-11,1968.58,1
2068,404,2051-12,1640.48,1
2069,401,2041-08,697.17,1
2069,402,2025-09,464.78,1
2069,402,2034-08,627.45,1
2069,402,2040-04,697.17,1
2069,402,2044-08,418.3,1
2069,402,2046-10,836.6,1
2069,402,2048-08,929.56,1
2069,403,2028-11,557.74,1
2069,403,2031-11,232.39,1
2069,403,2055-01,836.6,1
2069,404,2025-02,232.39,1
2069,404,2039-04,464.78,1
2070,401,2025-03,34.18,1
2070,401,2039-10,54.69,1
2070,401,2040-01,30.76,1
2070,401,2048-01,102.54,1
2070,402,2025-02,109.38,1
2070,402,2029-01,30.76,1
2070,402,2030-02,102.54,1
2070,402,2049-01,34.18,1
2070,403,2024-06,54.69,1
2070,403,2028-12,102.54,1
2070,403,2031-04,27.34,1
2070,403,2038-11,61.52,1
2070,403,2042-06,61.52,1
2070,403,2043-08,27.34,1
2070,403,2045-05,30.76,1
2070,404,2030-07,61.52,1
2070,404,2034-06,30.76,1
2070,404,2045-03,136.72,1
2071,401,2039-06,1107.29,1
2071,401,2044-09,553.64,1
2071,401,2046-01,1660.93,1
2071,401,2053-02,615.16,1
2071,402,2037-03,2952.77,2
2071,402,2039-09,1230.32,1
2071,402,2044-01,1845.48,1
2071,402,2048-08,1660.93,1
2071,402,2051-07,1845.48,1
2071,403,2029-07,553.64,1
2071,403,2044-07,553.64,1
2071,404,2032-02,615.16,1
2071,404,2033-02,1845.48,1
2071,404,2036-05,984.26,1
2071,404,2038-07,492.13,1
2071,404,2040-12,984.26,1
2071,404,2042-06,615.16,1
2071,404,2050-04,553.64,1
2071,404,2052-02,1845.48,1
2071,404,2055-04,492.13,1
2072,401,2035-09,1513.08,1
2072,401,2036-06,672.48,1
2072,401,2048-12,672.48,1
2072,402,2031-05,756.54,1
2072,402,2031-06,420.3,1
2072,402,2034-05,1008.72,1
2072,402,2043-11,672.48,1
2072,402,2049-09,1008.72,1
2072,403,2024-08,840.6,1
2072,403,2039-12,672.48,1
2072,404,2026-09,1260.9,1
2072,404,2027-03,1681.2,1
2072,404,2031-10,1008.72,1
2072,404,2037-05,1134.81,1
2072,404,2041-05,378.27,1
2072,404,2053-10,420.3,1
2073,401,2034-05,499.43,1
2073,401,2055-02,499.43,1
2073,402,2026-08,1797.95,1
2073,403,2024-07,1498.29,1
2073,403,2029-04,2247.44,1
2073,403,2030-12,399.54,1
2073,403,2033-06,1997.72,1
2073,403,2039-03,1997.72,1
2073,403,2040-12,499.43,1
2073,403,2045-10,1198.63,1
2073,403,2047-01,499.43,1
2073,403,2054-04,1498.29,1
2073,404,2029-12,1498.29,1
2073,404,2038-11,799.09,1
2073,404,2043-04,1498.29,1
2074,401,2027-05,659.5,1
2074,401,2037-04,659.5,1
2074,401,2041-09,527.6,1
2074,401,2044-04,1055.2,1
2074,401,2048-06,1187.1,1
2074,401,2050-11,593.55,1
2074,401,2053-11,3297.5,1
2074,402,2027-07,527.6,1
2074,402,2029-02,1187.1,1
2074,402,2045-02,1978.5,1
2074,403,2028-04,593.55,1
2074,403,2029-05,1978.5,1
2074,403,2050-08,593.55,1
2074,404,2024-12,659.5,1
2074,404,2047-01,3297.5,1
2074,404,2047-07,2638.0,1
2075,401,2027-04,624.51,1
2075,401,2032-12,702.58,1
2075,401,2034-10,2341.92,1
2075,401,2040-08,2107.73,1
2075,401,2050-03,1405.15,1
2075,402,2033-09,780.64,1
2075,402,2036-04,1561.28,1
2075,402,2040-02,2341.92,1
2075,402,2048-02,2341.92,1
2075,403,2035-01,780.64,1
2075,403,2036-10,2498.05,1
2075,404,2027-02,1561.28,1
2075,404,2034-08,702.58,1
2075,404,2045-05,3122.56,1
2075,404,2046-07,1249.02,1
2075,404,2046-10,1873.54,1
2075,404,2050-03,3122.56,1
2075,404,2055-06,3122.56,1
2076,401,2040-09,2418.21,1
2076,401,2043-12,1450.93,1
2076,401,2044-05,2176.39,1
2076,402,2035-04,2418.21,1
2076,402,2041-03,1450.93,1
2076,402,2052-02,806.07,1
2076,403,2026-08,1934.57,1
2076,403,2032-02,2418.21,1
2076,403,2033-12,3224.28,1
2076,403,2038-10,2418.21,1
2076,404,2036-10,725.46,1
2076,404,2046-07,1289.71,1
2077,401,2024-02,505.65,1
2077,401,2040-01,449.46,1
2077,401,2041-02,561.83,1
2077,401,2046-12,1685.49,1
2077,401,2050-01,1797.86,1
2077,401,2052-06,1685.49,1
2077,402,2037-10,561.83,1
2077,402,2038-10,898.93,1
2077,402,2041-12,1516.94,1
2077,402,2049-01,2528.24,1
2077,403,2038-06,505.65,1
2077,403,2044-08,561.83,1
2077,403,2051-05,2022.59,1
2077,404,2026-07,2809.15,1
2077,404,2028-08,1123.66,1
2077,404,2029-07,561.83,1
2077,404,2031-12,449.46,1
2077,404,2046-12,505.65,1
2077,404,2055-05,1123.66,1
2078,401,2032-07,142.01,1
2078,401,2038-04,568.04,1
2078,401,2041-01,255.62,1
2078,401,2054-08,426.03,1
2078,402,2033-04,127.81,1
2078,402,2038-08,127.81,1
2078,403,2041-02,142.01,1
2078,403,2041-09,383.43,1
2078,403,2041-10,227.22,1
2078,403,2047-03,340.82,1
2078,403,2054-02,568.04,1
2078,404,2030-04,426.03,1
2078,404,2033-11,383.43,1
2078,404,2038-02,454.43,1
2078,404,2045-08,568.04,1
2078,404,2046-08,383.43,1
2078,404,2047-10,383.43,1
2079,401,2024-09,1901.08,1
2079,401,2039-11,855.49,1
2079,401,2051-05,1901.08,1
2079,402,2027-09,2851.62,1
2079,402,2035-03,2281.3,1
2079,402,2042-03,1901.08,1
2079,402,2046-06,2566.46,1
2079,402,2054-06,2281.3,1
2079,403,2029-02,1901.08,1
2079,403,2031-12,855.49,1
2079,403,2041-07,1710.97,1
2079,403,2041-08,950.54,1
2079,403,2043-04,950.54,1
2079,403,2044-05,950.54,1
2079,404,2036-06,2851.62,1
2079,404,2036-07,950.54,1
2079,404,2039-01,1710.97,1
2079,404,2039-04,950.54,1
2079,404,2054-12,2281.3,1
2080,401,2040-07,2996.14,1
2080,401,2042-11,1664.52,1
2080,401,2042-12,1664.52,1
2080,401,2047-01,665.81,1
2080,401,2048-04,665.81,1
2080,401,2053-11,1331.62,1
2080,402,2025-03,1498.07,1
2080,402,2045-04,3329.04,1
2080,402,2048-09,1331.62,1
2080,402,2050-07,832.26,1
2080,402,2051-12,3329.04,1
2080,402,2054-03,3329.04,1
2080,403,2029-02,1997.42,1
2080,403,2044-07,2496.78,1
2080,403,2048-02,2496.78,1
2080,403,2051-08,3329.04,1
2080,404,2033-07,3329.04,1
2080,404,2045-09,665.81,1
2080,404,2047-02,749.03,1
2080,404,2048-02,2247.1,1
2080,404,2053-10,1664.52,1
2081,401,2026-03,2984.88,1
2081,401,2027-02,1343.2,1
2081,401,2028-07,1492.44,1
2081,401,2034-03,1193.95,1
2081,401,2041-01,1492.44,1
2081,402,2033-01,2686.39,1
2081,402,2055-01,2238.66,1
2081,403,2029-01,2686.39,1
2081,403,2031-12,746.22,1
2081,403,2032-06,1343.2,1
2081,403,2036-02,746.22,1
2081,403,2043-06,746.22,1
2081,403,2047-06,2238.66,1
2081,404,2028-02,2238.66,1
2081,404,2028-07,596.98,1
2081,404,2031-07,2984.88,1
2081,404,2042-11,1193.95,1
2082,401,2025-11,426.56,1
2082,401,2026-06,799.8,1
2082,401,2028-12,1066.4,1
2082,401,2031-06,533.2,1
2082,401,2033-12,719.82,1
2082,401,2046-08,1066.4,1
2082,401,2047-11,1066.4,1
2082,401,2047-12,213.28,1
2082,401,2049-03,266.6,1
2082,402,2025-03,799.8,1
2082,402,2027-05,1066.4,1
2082,402,2028-05,213.28,1
2082,402,2037-12,266.6,1
2082,402,2039-04,533.2,1
2082,402,2039-09,239.94,1
2082,402,2049-12,959.76,1
2082,402,2052-01,213.28,1
2082,403,2040-06,239.94,1
2082,403,2043-01,799.8,1
2082,403,2053-08,853.12,1
2082,404,2027-10,1066.4,1
2082,404,2039-01,239.94,1
2082,404,2042-01,639.84,1
2082,404,2045-01,799.8,1
2082,404,2052-07,533.2,1
2083,401,2033-09,768.16,1
2083,401,2038-05,2304.48,1
2083,401,2043-11,768.16,1
2083,401,2044-02,1843.58,1
2083,401,2044-05,768.16,1
2083,401,2046-05,1229.06,1
2083,402,2027-05,614.53,1
2083,402,2033-03,1229.06,1
2083,402,2035-12,691.34,1
2083,402,2036-01,768.16,1
2083,402,2044-01,2074.03,1
2083,402,2054-03,1382.69,1
2083,403,2030-01,3072.64,1
2083,403,2031-06,1843.58,1
2083,403,2033-08,1229.06,1
2083,403,2040-04,768.16,1
2083,403,2047-06,1229.06,1
2083,403,2054-06,2304.48,1
2083,404,2024-12,614.53,1
2083,404,2027-07,691.34,1
2083,404,2036-06,2304.48,1
2083,404,2043-05,2304.48,1
2083,404,2053-08,614.53,1
2083,404,2054-01,2304.48,1
2083,404,2054-12,691.34,1
2084,401,2039-08,1127.4,1
2084,402,2032-06,845.55,1
2084,402,2038-07,563.7,1
2084,402,2047-08,281.85,1
2084,402,2052-03,281.85,1
2084,403,2039-11,253.67,1
2084,404,2030-11,845.55,1
2084,404,2032-10,845.55,1
2084,404,2035-08,281.85,1
2084,404,2041-07,281.85,1
2084,404,2051-12,901.92,1
2084,404,2053-07,1127.4,1
2085,401,2031-07,484.3,1
2085,401,2046-07,1210.75,1
2085,401,2048-09,484.3,1
2085,401,2053-03,726.45,1
2085,402,2030-01,217.94,1
2085,402,2035-09,1452.9,1
2085,402,2039-05,726.45,1
2085,402,2040-04,387.44,1
2085,402,2052-06,581.16,1
2085,403,2039-04,726.45,1
2085,403,2049-03,217.94,1
2085,403,2050-05,242.15,1
2085,403,2050-11,242.15,1
2085,403,2053-03,217.94,1
2085,404,2031-01,387.44,1
2085,404,2037-12,653.81,1
2085,404,2038-06,387.44,1
2085,404,2043-07,242.15,1
2085,404,2047-11,193.72,1
2085,404,2049-08,726.45,1
2086,401,2033-05,2414.07,1
2086,401,2034-07,804.69,1
2086,402,2047-07,2414.07,1
2086,402,2051-10,1430.56,1
2086,403,2038-01,894.1,1
2086,403,2039-09,2682.3,1
2086,403,2046-09,2682.3,1
2086,403,2051-02,3218.76,1
2086,403,2051-08,1430.56,1
2086,404,2025-07,2861.12,1
2086,404,2026-11,715.28,1
2086,404,2040-10,894.1,1
2086,404,2043-12,2682.3,1
2086,404,2048-05,2861.12,1
2086,404,2051-02,1788.2,1
2086,404,2051-07,2682.3,1
2087,401,2031-09,159.32,1
2087,401,2033-07,637.28,1
2087,401,2037-01,796.6,1
2087,401,2044-02,318.64,1
2087,401,2047-06,318.64,1
2087,402,2025-08,477.96,1
2087,402,2029-10,318.64,1
2087,402,2030-10,637.28,1
2087,402,2039-06,477.96,1
2087,402,2040-03,286.78,1
2087,402,2041-07,955.92,1
2087,402,2048-05,382.37,1
2087,403,2039-08,477.96,1
2087,403,2044-06,509.82,1
2087,403,2050-07,127.46,1
2087,403,2054-06,477.96,1
2087,404,2028-04,159.32,1
2087,404,2053-01,637.28,1
2088,401,2029-09,2128.05,1
2088,401,2044-03,567.48,1
2088,401,2049-11,2837.4,1
2088,401,2054-08,1418.7,1
2088,402,2044-09,709.35,1
2088,403,2025-08,709.35,1
2088,403,2050-09,2553.66,1
2088,404,2046-06,709.35,1
2088,404,2048-07,1276.83,1
2089,401,2027-08,1654.08,1
2089,401,2029-10,744.34,1
2089,401,2032-07,827.04,1
2089,402,2031-04,1240.56,1
2089,402,2040-12,827.04,1
2089,402,2042-04,2481.12,1
2089,402,2043-11,744.34,1
2089,402,2044-01,744.34,1
2089,402,2048-04,2067.6,1
2089,403,2024-02,661.63,1
2089,403,2024-03,413.52,1
2089,403,2039-01,413.52,1
2089,403,2041-10,330.82,1
2089,403,2047-12,1240.56,1
2089,403,2050-08,2067.6,1
2089,404,2025-03,2067.6,1
2089,404,2032-09,1984.9,1
2089,404,2034-02,413.52,1
2089,404,2042-08,372.17,1
2089,404,2043-02,744.34,1
2089,404,2046-03,413.52,1
2090,401,2027-07,57.31,1
2090,401,2032-11,286.56,1
2090,402,2034-04,143.28,1
2090,402,2038-03,57.31,1
2090,403,2039-01,257.9,1
2090,403,2039-03,193.43,1
2090,403,2046-10,143.28,1
2090,403,2049-06,214.92,1
2090,403,2053-12,114.62,1
2090,404,2027-06,71.64,1
2090,404,2029-12,343.87,1
2090,404,2037-11,171.94,1
2090,404,2045-02,57.31,1
2090,404,2047-05,286.56,1
2090,404,2053-05,358.2,1
2090,404,2053-06,214.92,1
2091,401,2037-09,2717.37,1
2091,401,2040-06,3260.84,1
2091,401,2045-12,905.79,1
2091,401,2046-05,2173.9,1
2091,401,2054-04,1811.58,1
2091,402,2028-11,724.63,1
2091,402,2037-05,2717.37,1
2091,402,2052-12,815.21,1
2091,403,2035-04,2717.37,1
2091,403,2039-06,1811.58,1
2091,404,2025-07,905.79,1
2091,404,2026-06,1811.58,1
2091,404,2028-10,1811.58,1
2092,401,2030-06,1157.3,1
2092,401,2035-11,482.21,1
2092,401,2038-02,867.98,1
2092,401,2039-07,2893.26,1
2092,401,2045-12,1928.84,1
2092,402,2039-02,771.54,1
2092,402,2043-01,385.77,1
2092,402,2054-05,482.21,1
2092,402,2054-12,1157.3,1
2092,403,2040-08,1446.63,1
2092,403,2045-10,1446.63,1
2092,404,2024-05,482.21,1
2092,404,2031-05,771.54,1
2092,404,2032-04,867.98,1
2092,404,2039-10,771.54,1
2092,404,2053-12,482.21,1
2093,401,2035-09,2267.82,1
2093,401,2035-12,755.94,1
2093,401,2036-05,755.94,1
2093,401,2045-02,2267.82,1
2093,402,2038-03,755.94,1
2093,402,2042-02,2419.01,1
2093,402,2053-08,680.35,1
2093,403,2031-06,1360.69,1
2093,403,2037-08,755.94,1
2093,403,2045-11,3023.76,1
2093,403,2047-04,2267.82,1
2093,404,2033-11,1814.26,1
2093,404,2035-08,755.94,1
2093,404,2036-08,2267.82,1
2093,404,2040-03,1814.26,1
2093,404,2044-08,2721.38,1
2093,404,2049-02,680.35,1
2093,404,2050-03,2267.82,1
2094,401,2026-10,2466.75,1
2094,401,2030-03,1776.06,1
2094,401,2030-12,1973.4,1
2094,401,2034-06,493.35,1
2094,401,2039-02,493.35,1
2094,401,2040-10,2466.75,1
2094,401,2044-03,888.03,1
2094,401,2051-05,1973.4,1
2094,401,2052-04,789.36,1
2094,402,2028-09,1480.05,1
2094,402,2031-11,1480.05,1
2094,402,2032-11,493.35,1
2094,402,2034-04,986.7,1
2094,402,2044-04,888.03,1
2094,402,2047-03,493.35,1
2094,402,2055-03,1973.4,1
2094,403,2029-08,1578.72,1
2094,403,2033-04,493.35,1
2094,403,2042-03,493.35,1
2094,404,2024-07,1578.72,1
2094,404,2026-05,493.35,1
2094,404,2032-05,444.02,1
2095,401,2025-07,2453.95,1
2095,401,2043-12,1963.16,1
2095,401,2054-06,1472.37,1
2095,402,2026-02,490.79,1
2095,402,2028-08,1472.37,1
2095,402,2032-08,1963.16,1
2095,402,2034-12,2453.95,1
2095,402,2052-05,1963.16,1
2095,403,2026-01,2453.95,1
2095,403,2030-07,490.79,1
2095,403,2037-03,2453.95,1
2095,403,2041-06,981.58,1
2095,403,2042-07,1472.37,1
2095,403,2045-06,981.58,1
2095,404,2025-06,490.79,1
2095,404,2028-06,1472.37,1
2095,404,2042-04,392.63,1
2095,404,2043-05,1177.9,1
2095,404,2043-06,1963.16,1
2096,401,2033-03,2688.72,1
2096,401,2055-02,672.18,1
2096,402,2025-10,672.18,1
2096,402,2033-10,1814.89,1
2096,402,2037-08,1209.92,1
2096,402,2042-09,2688.72,1
2096,402,2050-07,1075.49,1
2096,404,2024-01,1613.23,1
2096,404,2024-04,672.18,1
2096,404,2036-04,3024.81,1
2096,404,2048-06,1814.89,1
2096,404,2051-05,672.18,1
2096,404,2054-10,1814.89,1
2097,401,2025-08,842.1,1
2097,401,2028-09,757.89,1
2097,401,2037-06,3031.56,1
2097,401,2048-06,2273.67,1
2097,401,2054-11,2273.67,1
2097,402,2026-04,757.89,1
2097,402,2027-11,673.68,1
2097,403,2050-05,3368.4,1
2097,403,2051-04,2526.3,1
2097,404,2034-09,1347.36,1
2097,404,2039-08,842.1,1
2097,404,2043-07,673.68,1
2097,404,2046-03,2273.67,1
2098,401,2026-09,2178.86,1
2098,401,2032-05,2723.58,1
2098,401,2042-12,2451.22,1
2098,401,2045-12,817.07,1
2098,401,2054-09,1634.15,1
2098,402,2029-12,726.29,1
2098,402,2049-04,907.86,1
2098,403,2043-09,3268.3,1
2098,403,2045-06,1452.58,1
2098,403,2048-01,2451.22,1
2098,403,2050-01,817.07,1
2098,404,2027-03,907.86,1
2098,404,2047-09,1452.58,1
2098,404,2047-11,817.07,1
2098,404,2053-09,2723.58,1
2098,404,2054-03,817.07,1
2099,401,2028-05,1034.11,1
2099,401,2037-12,1292.64,1
2099,402,2027-02,646.32,1
2099,402,2036-11,581.69,1
2099,403,2028-01,3490.13,1
2099,403,2042-02,646.32,1
2099,404,2025-06,1292.64,1
2099,404,2028-05,1292.64,1
2099,404,2041-03,1551.17,1
2099,404,2042-09,1938.96,1
2099,404,2043-03,2326.75,1
